State_Code,County_Code,State_Abbrv,County_Name,Return_Num,Exmpt_Num,AGI,Wages_Salaries,Dividends,Interest
38,43,ND,Kidder County,1032,2187,34206,25126,707,2057
38,45,ND,LaMoure County,1719,3580,98913,47691,1075,4361
38,47,ND,Logan County,795,1756,27815,18311,485,2169
38,49,ND,McHenry County,2354,4802,92763,69947,1444,3507
38,51,ND,McIntosh County,1212,2457,45787,27840,1717,3104
38,53,ND,McKenzie County,2197,4851,152614,90598,1643,4419
38,55,ND,McLean County,3828,7993,198955,134279,2582,6787
38,57,ND,Mercer County,3560,7824,214537,172166,1841,5496
38,59,ND,Morton County,11899,24789,608836,478023,5101,13137
38,61,ND,Mountrail County,3165,6801,202394,104562,1353,5099
38,63,ND,Nelson County,1417,2805,69908,36628,696,3504
38,65,ND,Oliver County,778,1738,38726,30657,299,1508
38,67,ND,Pembina County,3365,6956,193715,113158,3172,7015
38,69,ND,Pierce County,1796,3788,77890,49088,877,3008
38,71,ND,Ramsey County,4928,9981,249553,163155,2679,7689
38,73,ND,Ransom County,2243,4900,112236,75229,898,3554
38,75,ND,Renville County,1071,2237,60710,33158,683,1690
38,77,ND,Richland County,6700,14264,360869,235343,4576,9620
38,79,ND,Rolette County,4833,11708,175555,134986,875,2581
38,81,ND,Sargent County,1664,3628,79935,49439,1349,4881
38,83,ND,Sheridan County,602,1168,21393,12031,194,1413
38,85,ND,Sioux County,1271,3184,32581,30859,40,324
38,87,ND,Slope County,288,599,13141,6151,222,1057
38,89,ND,Stark County,10487,21410,581618,419286,6519,13629
38,91,ND,Steele County,847,1765,53203,25340,781,2407
38,93,ND,Stutsman County,8964,17810,447909,313906,5928,12495
38,95,ND,Towner County,1036,2046,49819,24191,520,2736
38,97,ND,Traill County,3275,6977,186118,118216,2149,4863
38,99,ND,Walsh County,4878,9906,245339,151616,3420,7762
38,101,ND,Ward County,27088,55030,1417809,1026775,15056,31944
38,103,ND,Wells County,1884,3811,97303,49160,1520,4399
38,105,ND,Williams County,9766,19819,669650,440245,7886,14369
39,0,OH,OHIO,4824294,9915736,237609449,183588475,3669092,6958966
39,1,OH,Adams County,10396,23133,371324,280138,2501,7309
39,3,OH,Allen County,42899,90068,1936976,1455361,23769,40632
39,5,OH,Ashland County,21807,45130,900901,678402,10667,17637
39,7,OH,Ashtabula County,41349,86318,1572293,1210511,16370,25061
39,9,OH,Athens County,20135,39450,828764,614795,9798,16797
39,11,OH,Auglaize County,20145,43228,971594,715288,17778,23733
39,13,OH,Belmont County,28152,56883,1174479,914044,13977,27553
39,15,OH,Brown County,17759,38567,729496,551564,5022,11177
39,17,OH,Butler County,148565,321795,8137844,6415492,120418,116045
39,19,OH,Carroll County,11671,24776,456609,340246,4977,7793
39,21,OH,Champaign County,16449,35215,713860,557444,6252,10002
39,23,OH,Clark County,57725,119788,2514799,1865844,26060,43684
39,25,OH,Clermont County,82205,177058,4532811,3672823,58773,55815
39,27,OH,Clinton County,17334,36829,772730,598562,7307,12342
39,29,OH,Columbiana County,43350,90221,1716694,1322475,20289,30026
39,31,OH,Coshocton County,14562,31024,539478,406958,8110,11786
39,33,OH,Crawford County,19050,38872,717962,523191,9271,15948
39,35,OH,Cuyahoga County,549893,1068286,26889136,20816062,514249,714643
39,37,OH,Darke County,22726,48075,942697,695640,13065,24210
39,39,OH,Defiance County,16831,35661,762273,533451,6757,15780
39,41,OH,Delaware County,68439,159113,5945884,4780432,87397,92781
39,43,OH,Erie County,34382,68456,1542425,1124323,25945,44142
39,45,OH,Fairfield County,58980,129760,3171235,2546793,30925,48878
39,47,OH,Fayette County,12039,24975,480644,358671,4101,9583
39,49,OH,Franklin County,506918,1011008,25747183,21062192,327588,386498
39,51,OH,Fulton County,18427,39984,840441,627028,11741,17868
39,53,OH,Gallia County,11299,24693,477989,374929,5011,10860
39,55,OH,Geauga County,37903,84855,2649486,1949916,63399,68748
39,57,OH,Greene County,65035,134633,3822794,2833096,49234,69708
39,59,OH,Guernsey County,16216,34257,597728,468065,5286,10740
39,61,OH,Hamilton County,343161,683937,19306545,14561007,643804,452906
39,63,OH,Hancock County,31945,66009,1616973,1226236,25248,32559
39,65,OH,Hardin County,12071,25690,473814,362250,3666,8550
39,67,OH,Harrison County,6187,12845,228328,177349,4298,4037
39,69,OH,Henry County,12460,26440,558370,410839,4787,12142
39,71,OH,Highland County,16717,36433,631304,482728,6419,11201
39,73,OH,Hocking County,11375,24307,438506,336110,2998,7814
39,75,OH,Holmes County,14021,34869,540769,351370,5926,16921
39,77,OH,Huron County,25849,55472,1068954,809089,12183,23213
39,79,OH,Jackson County,12753,27825,482466,385666,5962,9491
39,81,OH,Jefferson County,28423,56945,1165611,860921,10961,26007
39,83,OH,Knox County,23625,50877,1041211,793655,12996,18133
39,85,OH,Lake County,105353,209364,5366970,4213916,69563,110172
39,87,OH,Lawrence County,23820,51249,984615,785048,5242,13564
39,89,OH,Licking County,69806,146669,3514333,2744931,42338,51367
39,91,OH,Logan County,19567,41398,878209,657800,6600,15396
39,93,OH,Lorain County,127294,261992,6236886,4826986,79579,147354
39,95,OH,Lucas County,179470,363620,8327566,6401245,112043,158227
39,97,OH,Madison County,16520,35218,800449,617269,5364,15167
39,99,OH,Mahoning County,98536,196947,4283421,3113399,66746,109288
39,101,OH,Marion County,25974,54179,1055721,818197,10327,19732
39,103,OH,Medina County,74219,160169,4433684,3542920,49398,81083
39,105,OH,Meigs County,8631,18645,324660,252021,1738,5008
39,107,OH,Mercer County,17818,39006,853868,614181,11991,23165
39,109,OH,Miami County,44238,92388,2128296,1632852,28499,41188
39,111,OH,Monroe County,5819,12437,221167,169662,1733,4664
39,113,OH,Montgomery County,230581,459018,10792219,8064766,192634,229872
39,115,OH,Morgan County,5382,11649,194644,149415,1791,3547
39,117,OH,Morrow County,13536,29614,572687,459417,3191,6844
39,119,OH,Muskingum County,35264,73544,1427635,1127250,16976,28180
39,121,OH,Noble County,4964,10618,184974,145971,1321,2840
39,123,OH,Ottawa County,18861,37208,901923,648730,12526,23407
39,125,OH,Paulding County,8186,17694,340038,240491,4116,6898
39,127,OH,Perry County,13725,30253,534213,429086,3106,7183
39,129,OH,Pickaway County,21221,45744,991531,777613,6792,16344
39,131,OH,Pike County,10430,23367,388303,298452,3150,7933
39,133,OH,Portage County,65650,131317,3159049,2494682,36610,56164
39,135,OH,Preble County,17612,37207,744059,554771,6100,13525
39,137,OH,Putnam County,14843,33124,730392,554700,10634,16665
39,139,OH,Richland County,51300,105889,2117394,1585801,25967,43735
39,141,OH,Ross County,29662,62171,1300393,970262,9493,21298
39,143,OH,Sandusky County,26774,54908,1118885,860813,11408,20413
39,145,OH,Scioto County,27465,60497,1117822,852655,10114,22279
39,147,OH,Seneca County,24059,49425,956816,725895,11423,20407
39,149,OH,Shelby County,20865,45352,947747,729183,11999,19074
39,151,OH,Stark County,160577,327704,7394406,5608522,108936,157411
39,153,OH,Summit County,232427,465803,12063479,9389962,190096,266316
39,155,OH,Trumbull County,90902,181989,3725201,2578809,44732,90505
39,157,OH,Tuscarawas County,39813,84265,1599145,1218280,17632,33044
39,159,OH,Union County,19785,44702,1170963,967765,9161,14874
39,161,OH,Van Wert County,12460,26518,519334,373861,5519,11573
39,163,OH,Vinton County,4773,10579,169156,131431,3732,3741
39,165,OH,Warren County,84799,193903,6022189,4904899,79986,86101
39,167,OH,Washington County,25613,52769,1092986,824045,15682,24413
39,169,OH,Wayne County,47164,102354,2096925,1542904,30777,49829
39,171,OH,Williams County,16416,33921,655895,501768,8090,16106
39,173,OH,Wood County,50971,105160,2751244,2131202,33779,52044
39,175,OH,Wyandot County,9921,20429,406576,303689,5172,8821
40,0,OK,OKLAHOMA,1393368,3067236,66369831,50711590,756570,1483487
40,1,OK,Adair County,7611,18543,224524,190860,1004,2678
40,3,OK,Alfalfa County,1815,3895,78337,49953,603,4131
40,5,OK,Atoka County,4890,11274,174187,135402,648,5003
40,7,OK,Beaver County,1935,4721,94167,67015,933,4081
40,9,OK,Beckham County,7676,17229,369782,276195,2900,13296
40,11,OK,Blaine County,3731,8412,151230,110634,1478,4554
40,13,OK,Bryan County,14091,30813,510950,400090,4316,11220
40,15,OK,Caddo County,9920,22878,400913,286634,3427,10349
40,17,OK,Canadian County,43881,99837,2483468,1963796,16977,37590
40,19,OK,Carter County,18068,39835,809838,606915,11014,21108
40,21,OK,Cherokee County,15480,34921,581492,446973,3636,12657
40,23,OK,Choctaw County,5259,11713,166693,139277,905,4297
40,25,OK,Cimarron County,1028,2354,37268,24390,548,1441
40,27,OK,Cleveland County,97417,205528,5201975,4045398,43662,82523
40,29,OK,Coal County,1841,4301,74295,53622,573,1925
40,31,OK,Comanche County,44808,99716,1909793,1492125,12331,26437
40,33,OK,Cotton County,2237,4917,90410,70448,890,1285
40,35,OK,Craig County,5125,11251,189335,149396,1114,6147
40,37,OK,Creek County,26104,59593,1224747,944381,13439,26400
40,39,OK,Custer County,9789,21645,462321,336236,5706,13157
40,41,OK,Delaware County,13387,29661,491380,347434,7240,14254
40,43,OK,Dewey County,1773,4037,74666,54458,695,3141
40,45,OK,Ellis County,1491,3291,69107,43485,629,1975
40,47,OK,Garfield County,24511,52786,1137991,831236,14634,31736
40,49,OK,Garvin County,10065,22246,404081,310238,4434,13856
40,51,OK,Grady County,18039,40965,871883,662656,6859,18044
40,53,OK,Grant County,1690,3663,73851,49863,847,2831
40,55,OK,Greer County,1794,4032,67411,49276,1118,1993
40,57,OK,Harmon County,938,2235,32557,23559,291,1465
40,59,OK,Harper County,1432,3405,61131,43552,943,2432
40,61,OK,Haskell County,4204,9967,148480,118458,1210,3001
40,63,OK,Hughes County,4447,9974,155740,119702,1185,4138
40,65,OK,Jackson County,10075,22731,437587,330021,2492,6712
40,67,OK,Jefferson County,2073,4670,69826,53531,553,1843
40,69,OK,Johnston County,3700,8320,126425,102857,789,1912
40,71,OK,Kay County,17720,38981,777061,538356,13228,21152
40,73,OK,Kingfisher County,5774,13264,276617,209774,3180,8624
40,75,OK,Kiowa County,3391,7313,123579,90182,1699,3831
40,77,OK,Latimer County,4186,9488,170645,129097,806,4169
40,79,OK,Le Flore County,16473,38886,616905,470701,3214,10666
40,81,OK,Lincoln County,11618,26764,470617,378295,2352,8321
40,83,OK,Logan County,14412,32549,741722,585500,5059,12144
40,85,OK,Love County,3451,7516,133838,103789,842,2511
40,87,OK,McClain County,13051,30066,662266,524937,3650,10932
40,89,OK,McCurtain County,11172,25574,363971,303684,2235,8157
40,91,OK,McIntosh County,6910,15021,250316,179395,1384,5578
40,93,OK,Major County,2898,6540,129029,93118,2264,4462
40,95,OK,Marshall County,5172,11742,193630,139895,1019,4612
40,97,OK,Mayes County,14544,33379,610772,466212,5958,12918
40,99,OK,Murray County,4823,10570,198187,148502,1710,4082
40,101,OK,Muskogee County,25684,57858,1049940,802263,8468,22812
40,103,OK,Noble County,4217,9461,174216,134219,1671,4951
40,105,OK,Nowata County,3848,8718,149067,120308,971,4264
40,107,OK,Okfuskee County,3627,8384,121130,95325,779,3059
40,109,OK,Oklahoma County,278740,585444,14110872,10647373,180203,325650
40,111,OK,Okmulgee County,14284,31887,550340,426132,4561,10467
40,113,OK,Osage County,15439,35037,696579,552447,4796,11141
40,115,OK,Ottawa County,12069,26473,419141,329719,3364,11289
40,117,OK,Pawnee County,5791,13268,237292,191517,1698,5004
40,119,OK,Payne County,25318,51968,1159829,881284,14885,26582
40,121,OK,Pittsburg County,16974,36346,742237,543984,5168,19584
40,123,OK,Pontotoc County,14167,30215,575923,445729,5089,15226
40,125,OK,Pottawatomie County,25268,56379,1062837,790136,7137,20923
40,127,OK,Pushmataha County,4000,9054,132121,104023,2076,2533
40,129,OK,Roger Mills County,1307,3010,69942,38748,894,3869
40,131,OK,Rogers County,32509,75625,1780660,1418567,12678,30615
40,133,OK,Seminole County,8351,19161,305685,229331,4334,7278
40,135,OK,Sequoyah County,14419,33627,511254,396148,2533,10857
40,137,OK,Stephens County,16232,36451,755546,547638,9318,21203
40,139,OK,Texas County,8107,21450,355403,279975,3122,8902
40,141,OK,Tillman County,2834,6308,95931,71506,897,2510
40,143,OK,Tulsa County,240375,528862,12991297,9955447,221677,319204
40,145,OK,Wagoner County,26441,61752,1371310,1119236,8023,20439
40,147,OK,Washington County,20641,44779,1110759,808134,26021,31721
40,149,OK,Washita County,4219,9493,188603,128393,1077,5389
40,151,OK,Woods County,3174,6433,145513,91492,1958,5673
40,153,OK,Woodward County,7413,16781,329409,271015,4548,10572
41,0,OR,OREGON,1515126,3172921,76115814,56251923,1258916,2061894
41,1,OR,Baker County,6245,12987,233040,159862,3891,10727
41,3,OR,Benton County,31669,63456,1834260,1294488,43809,59919
41,5,OR,Clackamas County,150463,325103,9508842,7010031,183894,256325
41,7,OR,Clatsop County,14817,30071,631088,430501,9551,18854
41,9,OR,Columbia County,19059,41855,961633,738741,7944,18936
41,11,OR,Coos County,24327,48463,942986,618417,14343,32804
41,13,OR,Crook County,7765,16905,306100,212775,4370,13149
41,15,OR,Curry County,9169,17480,352421,195638,7273,19282
41,17,OR,Deschutes County,63741,132038,3069297,2053322,72024,124311
41,19,OR,Douglas County,40727,84624,1602408,1084756,22020,49996
41,21,OR,Gilliam County,758,1498,34029,22290,952,1045
41,23,OR,Grant County,2739,5682,97917,73075,1477,4085
41,25,OR,Harney County,2722,5919,87172,70583,949,4005
41,27,OR,Hood River County,9156,21211,470842,329332,9410,14482
41,29,OR,Jackson County,81674,169468,3578754,2392817,70586,138518
41,31,OR,Jefferson County,7556,17637,285533,203277,3109,8070
41,33,OR,Josephine County,31761,64649,1206708,735875,20856,50488
41,35,OR,Klamath County,24796,52799,972576,707442,13372,27763
41,37,OR,Lake County,2804,5867,101492,75332,1228,3767
41,39,OR,Lane County,137891,272487,6352179,4422064,109366,203962
41,41,OR,Lincoln County,18719,35980,770437,461406,14788,28922
41,43,OR,Linn County,44481,96938,1922732,1424490,21064,50972
41,45,OR,Malheur County,9744,23649,329399,250283,4553,12666
41,47,OR,Marion County,118101,271782,5444258,3979672,71304,133807
41,49,OR,Morrow County,4168,11262,174563,142531,1530,2910
41,51,OR,Multnomah County,314224,594834,16210894,12489199,284633,369450
41,53,OR,Polk County,27874,63032,1422434,1021306,19273,34983
41,55,OR,Sherman County,760,1565,40150,20760,425,1010
41,57,OR,Tillamook County,10046,20641,428389,268495,7169,16510
41,59,OR,Umatilla County,27437,65032,1188539,916828,9115,24921
41,61,OR,Union County,9927,21208,424582,299037,5521,12349
41,63,OR,Wallowa County,2962,5971,107959,69042,2599,6169
41,65,OR,Wasco County,9613,20543,406671,284204,6754,12831
41,67,OR,Washington County,210852,466755,12860938,10465500,186932,250264
41,69,OR,Wheeler County,520,1053,15429,11347,204,700
41,71,OR,Yamhill County,35859,82477,1739163,1317203,22629,42941
